Post Text,Post Timestamp,Post Link,Reply Text,Reply Timestamp
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,Oligarchy,2025-01-15T01:26:27.124Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,Sitting on the platform with cabinet picks seems like unnecessary BS. 🤡,2025-01-15T01:27:48.626Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,That is grotesque; history will judge Zuckerberg and Bezos as the German oligarchy was judged. Assuming the history will be allowed to be written. History has already judged Musk.,2025-01-15T02:56:50.163Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,As if I needed 3 more reasons not to watch.,2025-01-15T02:09:50.248Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,The circus needs clowns.,2025-01-15T01:43:23.689Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,🙄,2025-01-15T04:25:29.190Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,Oligarchs Stick Together,2025-01-15T13:47:33.535Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,Where's Thiel in all this?,2025-01-15T01:36:31.651Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,"Moe, Curley, Larry and Shemp!!!",2025-01-15T04:43:19.956Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,"Just curious if they plan to hand Donald their testicles in a public ceremony, or will that happen prior to the inauguration?",2025-01-15T01:38:34.921Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,I'm surprised they get to sit. I would have thought they would have to kneel?,2025-01-14T20:27:07.222Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,"Everything is performative in the world of authoritarians. It’s all image, lies and projection.
Forcing GOP Senators to accept appointments that  are dangerously, comically unqualified, displays dominance.
Same with him presenting the world‘s richest oligarchs as his servants.
Fascism has arrived.",2025-01-14T22:31:08.309Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,They paid for prime seating,2025-01-15T03:40:57.695Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,They’re really just rubbing it in our faces. I’m so embarrassed that so many people in our country voted for this horseshit.,2025-01-15T04:26:45.562Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,The oligarchy has more clout than the Congress.,2025-01-15T02:00:55.184Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,🤮🤮🤮,2025-01-14T19:10:07.591Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,Wonder if any of the thick MAGA skulls are starting to see the light?  Trump is for himself and billionaires.  How anyone thinks he gives a flip about about working class Americans is beyond me.,2025-01-15T01:33:34.177Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,Gross,2025-01-15T05:11:05.627Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,Be a real shame if a nuke hit it.,2025-01-15T04:58:10.385Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,"Cmon, giant meteor.",2025-01-15T01:26:43.012Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,"I will NOT be watching but I bet it’s going to be a fun time, good or bad, on social media.",2025-01-15T01:32:06.748Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,Yeah of course they will. They bought the damn country.,2025-01-15T04:17:18.112Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,His oligarchs 🤬,2025-01-14T19:12:17.841Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,When oligarchs rule fascism and war follows. All built on an obvious throne of lies.,2025-01-14T18:23:08.865Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,bsky.app/profile/adam...,2025-01-14T18:20:41.234Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,"Of course, Trump needs the adulation of a few multi billionaires around him to feel important",2025-01-15T01:34:46.149Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,Swampy…,2025-01-14T19:45:43.765Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,Trump’s Ministry of Propaganda has been established.,2025-01-15T03:02:11.896Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,So just how rich do you have to be to skip the bullshit events you don't want to go to?,2025-01-15T01:27:06.328Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,The shadow government the deep state.,2025-01-15T04:52:50.163Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,We’re so effed.,2025-01-15T04:48:27.411Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,Greed knows no limit. Shameful.,2025-01-14T19:03:43.464Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,We don't need any of their services,2025-01-15T02:04:35.883Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,The American oligarchs are making it clear that they are now in power.,2025-01-15T05:08:07.207Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,They are the swamp,2025-01-14T18:32:48.454Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,Gofers for burgers and cokes,2025-01-15T01:34:31.066Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,Sell outs!,2025-01-15T01:56:02.579Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,What a frat boy stunt,2025-01-15T11:57:23.220Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,I throw up in my mouth whenever I look at either of them—anybody else?,2025-01-15T04:26:30.397Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,Disgusting,2025-01-15T04:18:42.414Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,The Nazi kings,2025-01-15T01:35:09.171Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,The three blind mice ass-kissers.,2025-01-14T19:58:50.102Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,Well it’s only fitting since they each bought a piece of tRump,2025-01-15T01:44:13.873Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,Everyone should cancel their Wapo subscriptions. Bezos's paper will be extremely biased in Trump's favor. The truth will not be covered,2025-01-15T01:32:44.914Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,Which one gets to wipe Trump's butt after the ceremony?,2025-01-15T06:21:24.592Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,Nothing unexpected,2025-01-15T03:40:39.369Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,Assholes,2025-01-15T02:57:56.637Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,JFC,2025-01-14T19:12:22.210Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,now: United Oligarchs of America (UOA),2025-01-15T01:26:50.533Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,We all know what to do...deactivate all Meta accounts on Trump's inauguration day!,2025-01-15T02:02:17.249Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,The three Stooges,2025-01-15T02:13:29.226Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,,2025-01-14T18:53:34.375Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,"Let me guess, Musk will be taking the seat of the black guy nominated to head HUD.",2025-01-15T12:07:28.923Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,"Ghost the Post, Ghost Amazon.

Ghost Twitter.

Ghost Meta, including Facebook and Instagram.

We dropped those and Morning Joe, ABC News, NYT, LA Times, etc. Have not missed anything.",2025-01-15T01:32:29.846Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,3 stooges,2025-01-14T19:02:56.228Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,"Welcome to government of the oligarchs, by the oligarchs, and for the oligarchs.",2025-01-14T23:21:44.773Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,GROSS,2025-01-14T19:28:37.237Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,"Three sitting ducks, can't imagine what's being paid for security",2025-01-15T05:41:29.519Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,"Well of course they'll be there, they all paid a million dollars to watch the freak show as a matter of fact they're part of this freak show. 

FUCK THEM ALL",2025-01-15T12:33:04.321Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,"Quid, meet quo

thought musk and trump hated Bezos and especially Zuckerberg

Maybe they can use this scheduling opportunity to squeeze in a cage match",2025-01-14T19:01:35.382Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,Damn. Three-fer. Paging Luigi.,2025-01-14T22:29:37.616Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,disgusting,2025-01-15T01:44:49.013Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,"Somehow, some still believe he is ""anti-system"". They have left reality all together.

It's really worrying for us foreigners too, because the same rhetoric is in play at the moment everywhere...",2025-01-15T03:39:01.291Z
